city,lat,lng,country,population
Fuqing,25.7232,119.3735,China,1316000.0
Xintai,35.91,117.78,China,1315942.0
Doha,25.3,51.5333,Qatar,1312947.0
Hiroshima,34.4,132.45,Japan,1306589.0
Meerut,28.99,77.7,India,1305429.0
Yushu,44.8249,126.5451,China,1304436.0
Rongcheng,26.2312,104.0966,China,1302891.0
Huazhou,21.654,110.6294,China,1302100.0
Yangquan,37.8576,113.5762,China,1300000.0
Haicheng,40.8523,122.7474,China,1293877.0
Yingtan,28.2333,117.0,China,1288615.0
Huaiyin,33.58,119.03,China,1264000.0
Wuzhong,37.9874,106.1919,China,1284000.0
Barranquilla,10.9639,-74.7964,Colombia,1274250.0
Jabalpur,23.1667,79.9333,India,1267564.0
Thāne,19.18,72.9633,India,1261517.0
Zhangye,38.9355,100.4553,China,1270000.0
Rucheng,32.3852,120.5634,China,1267066.0
Nizhniy Novgorod,56.3269,44.0075,Russia,1264075.0
Comayagüela,14.0833,-87.2167,Honduras,1250000.0
Shaoyang,32.9387,119.8404,China,1253548.0
Dhanbād,23.7928,86.435,India,1246000.0
Yichun,47.7235,128.8893,China,1250000.0
Laiwu,36.1833,117.6667,China,1248636.0
Jingling,30.6667,113.1667,China,1247400.0
Kazan,55.7908,49.1144,Russia,1243500.0
Dayan,26.8808,100.2208,China,1244769.0
Suwon,37.2858,127.01,"Korea, South",1234300.0
Jiangyin,31.9087,120.2653,China,1241045.0
Yongcheng,33.9317,116.4459,China,1240382.0
Calgary,51.05,-114.0667,Canada,1239220.0
Cần Thơ,10.0333,105.7833,Vietnam,1237300.0
Abuja,9.0556,7.4914,Nigeria,1235880.0
Yiwu,29.3081,120.0698,China,1234015.0
Mandalay,21.9769,96.0869,Myanmar,1225546.0
Beidao,34.6,105.92,China,1225000.0
Al Başrah,30.4889,47.81,Iraq,1225793.0
Shuangshui,26.5944,104.8333,China,1221000.0
Vila Velha,3.2167,-51.2167,Brazil,1209091.0
Allahābād,25.455,81.84,India,1201000.0
Vārānasi,25.3189,83.0128,India,1198491.0
Chelyabinsk,55.15,61.4,Russia,1202371.0
Mombasa,-4.05,39.6667,Kenya,1200000.0
Providence,41.823,-71.4187,United States,1203230.0
Qom,34.6461,50.8789,Iran,1201158.0
Maiduguri,11.8333,13.15,Nigeria,1197497.0
Maputo,-25.9153,32.5764,Mozambique,1191613.0
Rosario,-32.9575,-60.6394,Argentina,1193605.0
Benin City,6.3176,5.6145,Nigeria,1190000.0
Xinyu,27.795,114.9242,China,1186700.0
Pikine,14.75,-17.4,Senegal,1170791.0
Ahvāz,31.3203,48.6692,Iran,1184788.0
Dublin,53.3497,-6.2603,Ireland,1173179.0
Jacksonville,30.3322,-81.6749,United States,1181496.0
Medina,24.4667,39.6,Saudi Arabia,1180770.0
Srīnagar,34.0911,74.8061,India,1180570.0
Omsk,54.9667,73.3833,Russia,1178391.0
Cilacap,-7.7167,109.017,Indonesia,1174964.0
Bandar Lampung,-5.4294,105.2625,Indonesia,1166761.0
Samara,53.1833,50.1167,Russia,1169719.0
Guankou,28.1417,113.625,China,1168056.0
Ulsan,35.55,129.3167,"Korea, South",1166033.0
Dingzhou,38.5158,114.9845,China,1165182.0
Campinas,-22.9009,-47.0573,Brazil,1164098.0
Lianyuan,27.6961,111.6659,China,1162928.0
Rongcheng,29.8239,112.9019,China,1162770.0
Kaiyuan,36.0656,113.8153,China,1160000.0
Nay Pyi Taw,19.7475,96.115,Myanmar,1160242.0
Dakar,14.7319,-17.4572,Senegal,1146053.0
Zhuji,29.7169,120.2314,China,1157938.0
Kigali,-1.9536,30.0606,Rwanda,1156663.0
Zapopan,20.7167,-103.4,Mexico,1155790.0
Leiyang,26.4179,112.8457,China,1151554.0
Santiago,19.45,-70.7,Dominican Republic,1142947.0
Dadukou,26.5849,101.7149,China,1144000.0
Xiantao,30.3833,113.4,China,1140100.0
Amritsar,31.6167,74.85,India,1132383.0
Callao,-12.0611,-77.1333,Peru,1129854.0
Alīgarh,27.88,78.08,India,1131160.0
Yingchuan,34.1511,113.4733,China,1131896.0
Tegucigalpa,14.0942,-87.2067,Honduras,1126534.0
Ciudad Nezahualcóyotl,19.41,-99.03,Mexico,1109363.0
Tripoli,32.8752,13.1875,Libya,1126000.0
Rostov,47.2333,39.7167,Russia,1125299.0
Nezahualcóyotl,19.4,-98.9889,Mexico,1110565.0
Bhiwandi,19.3,73.0667,India,1125898.0
Zhoushan,30.0162,122.0988,China,1121261.0
Tbilisi,41.7225,44.7925,Georgia,1118035.0
Ufa,54.7333,55.9667,Russia,1115560.0
Fès,34.0433,-5.0033,Morocco,1112072.0
Sevilla,37.39,-5.99,Spain,1107000.0
Mexicali,32.6633,-115.4678,Mexico,1102342.0
Biên Hòa,10.9277,106.8681,Vietnam,1104000.0
Gwalior,26.215,78.1931,India,1101981.0
Ankang,32.6877,109.0235,China,1100000.0
Ikare,7.5304,5.76,Nigeria,1099931.0
Huambo,-12.7667,15.7333,Angola,1100000.0
Hegang,47.3139,130.2775,China,1100000.0
Salt Lake City,40.7777,-111.9306,United States,1098526.0
Bhilai,21.2167,81.4333,India,1097000.0
Yuyao,30.0372,121.1546,China,1095000.0
N’Djamena,12.11,15.05,Chad,1092066.0
Hanchuan,30.652,113.8274,China,1092700.0
Gongzhuling,43.5036,124.8088,China,1092692.0
Irbid,32.5556,35.85,Jordan,1088100.0
Hāora,22.59,88.31,India,1077075.0
Cologne,50.9422,6.9578,Germany,1085664.0
Krasnoyarsk,56.0167,92.8667,Russia,1083865.0
Yicheng,31.3697,119.8239,China,1082929.0
São Gonçalo,-22.8269,-43.0539,Brazil,1077687.0
Nashville,36.1715,-86.7843,United States,1081903.0
Yerevan,40.1814,44.5144,Armenia,1075800.0
Rānchi,23.3556,85.3347,India,1073440.0
Nur-Sultan,51.1333,71.4333,Kazakhstan,1078362.0
Nouakchott,18.0858,-15.9785,Mauritania,1077169.0
Vereeniging,-26.6736,27.9319,South Africa,1074000.0
Richmond,37.5295,-77.4756,United States,1075798.0
São Luís,-2.53,-44.3028,Brazil,1073893.0
San Pedro Sula,15.5,-88.0333,Honduras,1073824.0
Taixing,32.1724,120.0142,China,1073921.0
Memphis,35.1046,-89.9773,United States,1066967.0
Goyang,37.6564,126.835,"Korea, South",1061929.0
Bezwāda,16.5167,80.6167,India,1048240.0
Edmonton,53.5344,-113.4903,Canada,1062643.0
Mizhou,35.99,119.3801,China,1060000.0
Tunis,36.8008,10.18,Tunisia,1056247.0
Xishan,27.6609,113.4946,China,1060000.0
Ezhou,30.3972,114.8842,China,1059700.0
Barquisimeto,10.0678,-69.3467,Venezuela,1059092.0
Sendai,38.2683,140.8694,Japan,1058070.0
Voronezh,51.6717,39.2106,Russia,1047549.0
Perm,58.0139,56.2489,Russia,1048005.0
Changwon,35.2281,128.6811,"Korea, South",1046054.0
Zhongwei,37.5139,105.1884,China,1046000.0
Shouguang,36.8833,118.7333,China,1039205.0
Bogor,-6.6,106.8,Indonesia,1030720.0
Raleigh,35.8325,-78.6435,United States,1038738.0
Cartagena,10.4236,-75.5253,Colombia,1036412.0
Chandīgarh,30.7353,76.7911,India,1026459.0
Bishkek,42.8667,74.5667,Kyrgyzstan,1027200.0
Matola,-25.9667,32.4667,Mozambique,1032197.0
Ogbomoso,8.1333,4.25,Nigeria,1032000.0
Ashgabat,37.95,58.3833,Turkmenistan,1031992.0
Maceió,-9.6658,-35.735,Brazil,1029129.0
Niamey,13.5086,2.1111,Niger,1026848.0
Managua,12.15,-86.2667,Nicaragua,1028808.0
Patam,1.0678,104.0167,Indonesia,1029808.0
Tekirdağ,40.9833,27.5167,Turkey,1029927.0
Shubrā al Khaymah,30.1286,31.2422,Egypt,1025569.0
Linhai,28.8523,121.1409,China,1028813.0
Monrovia,6.3106,-10.8047,Liberia,1021762.0
Wafangdian,39.6271,121.9972,China,1024876.0
Zhongxiang,31.169,112.5853,China,1022514.0
Odesa,46.4775,30.7326,Ukraine,1017699.0
Shymkent,42.3,69.6,Kazakhstan,1018974.0
New Orleans,30.0687,-89.9288,United States,1020886.0
Thủ Đức,10.8199,106.7909,Vietnam,1013795.0
Volgograd,48.7086,44.5147,Russia,1015586.0
Port-au-Prince,18.5425,-72.3386,Haiti,987310.0
Islamabad,33.6989,73.0369,Pakistan,1014825.0
Mysore,12.3086,76.6531,India,1014227.0
Xinyi,22.3559,110.9369,China,1013900.0
Kathmandu,27.7167,85.3667,Nepal,975453.0
Raipur,21.2379,81.6337,India,1010087.0
Nice,43.7034,7.2663,France,1006402.0
Arequipa,-16.3988,-71.5369,Peru,1008290.0
Port Harcourt,4.75,7.0,Nigeria,1005904.0
Louisville,38.1663,-85.6485,United States,1005654.0
Zaoyang,32.1287,112.7581,China,1004741.0
Shuizhai,33.4433,114.8994,China,1003698.0
Dnipro,48.45,34.9833,Ukraine,1002111.0
Kota,25.18,75.83,India,1001694.0
Quetta,30.192,67.007,Pakistan,1001205.0
Abu Dhabi,24.4781,54.3686,United Arab Emirates,1000000.0
Stockholm,59.3294,18.0686,Sweden,972647.0
Ottawa,45.4247,-75.695,Canada,989567.0
Asmara,15.3333,38.9167,Eritrea,963000.0
Freetown,8.4833,-13.2331,Sierra Leone,951000.0
Jerusalem,31.7833,35.2167,Israel,919438.0
Bangui,4.3732,18.5628,Central African Republic,889231.0
Panama City,9.0,-79.5,Panama,880691.0
Amsterdam,52.3667,4.8833,Netherlands,862965.0
Lomé,6.1319,1.2228,Togo,837437.0
Libreville,0.3901,9.4544,Gabon,797003.0
Zagreb,45.8,15.95,Croatia,790017.0
Dushanbe,38.5731,68.7864,Tajikistan,778500.0
Lilongwe,-13.9833,33.7833,Malawi,781538.0
Cotonou,6.4,2.52,Benin,762000.0
Vientiane,17.9667,102.6,Laos,760000.0
Colombo,6.9167,79.8333,Sri Lanka,752993.0
Pretoria,-25.7464,28.1881,South Africa,741651.0
Winnipeg,49.8844,-97.1464,Canada,705244.0
Quebec City,46.8139,-71.2081,Canada,705103.0
Oslo,59.9111,10.7528,Norway,693494.0
Athens,37.9842,23.7281,Greece,664046.0
Bujumbura,-3.3825,29.3611,Burundi,658859.0
Helsinki,60.1756,24.9342,Finland,642045.0
Skopje,41.9833,21.4333,Macedonia,640000.0
Chisinau,47.0228,28.8353,Moldova,639000.0
Riga,56.9475,24.1069,Latvia,614618.0
Copenhagen,55.6761,12.5689,Denmark,602481.0
Kingston,17.9714,-76.7931,Jamaica,580000.0
Rabat,34.0253,-6.8361,Morocco,572717.0
Vilnius,54.6833,25.2833,Lithuania,574147.0
San Salvador,13.6989,-89.1914,El Salvador,567698.0
Djibouti,11.595,43.1481,Djibouti,562000.0
Lisbon,38.7452,-9.1604,Portugal,506654.0
Kitchener,43.4186,-80.4728,Canada,470015.0
Tallinn,59.4372,24.745,Estonia,438341.0
Cape Town,-33.925,18.425,South Africa,433688.0
Bratislava,48.1447,17.1128,Slovakia,429564.0
Tirana,41.33,19.82,Albania,418495.0
Canberra,-35.2931,149.1269,Australia,426704.0
Wellington,-41.2889,174.7772,New Zealand,418500.0
Beirut,33.8869,35.5131,Lebanon,361366.0
Dodoma,-6.1835,35.746,Tanzania,410956.0
Halifax,44.6475,-63.5906,Canada,403131.0
Bissau,11.8592,-15.5956,Guinea-Bissau,395954.0
Juba,4.85,31.6,South Sudan,372410.0
Port Moresby,-9.4789,147.1494,Papua New Guinea,364125.0
Yamoussoukro,6.8161,-5.2742,Côte D’Ivoire,355573.0
Victoria,48.4283,-123.3647,Canada,335696.0
Maseru,-29.31,27.48,Lesotho,330790.0
Nicosia,35.1725,33.365,Cyprus,330000.0
Windhoek,-22.57,17.0836,Namibia,322500.0
Porto-Novo,6.4833,2.6167,Benin,300000.0
Sucre,-19.0431,-65.2592,Bolivia,300000.0
San José,9.9333,-84.0833,Costa Rica,288054.0
Ljubljana,46.05,14.5167,Slovenia,286745.0
Sarajevo,43.8667,18.4167,Bosnia And Herzegovina,275524.0
Nassau,25.0667,-77.3333,"Bahamas, The",274400.0
Bloemfontein,-29.1,26.2167,South Africa,256185.0
Fort-de-France,14.6104,-61.08,Martinique,253995.0
Gaborone,-24.6569,25.9086,Botswana,231626.0
Paramaribo,5.8667,-55.1667,Suriname,223757.0
Dili,-8.5586,125.5736,Timor-Leste,222323.0
Pristina,42.6667,21.1667,Kosovo,204725.0
Georgetown,6.7833,-58.1667,Guyana,200500.0
Malabo,3.7521,8.7737,Equatorial Guinea,187302.0
Gibraltar,36.1324,-5.3781,Gibraltar,187083.0
Saint-Denis,-20.8789,55.4481,Reunion,190047.0
Male,4.175,73.5083,Maldives,133019.0
Podgorica,42.4397,19.2661,Montenegro,174515.0
Manama,26.225,50.5775,Bahrain,157474.0
Port Louis,-20.1667,57.5,Mauritius,149194.0
Willemstad,12.108,-68.935,Curaçao,150000.0
New Delhi,28.7,77.2,India,142004.0
Bern,46.948,7.4474,Switzerland,133798.0
Papeete,-17.5334,-149.5667,French Polynesia,131695.0
Reykjavík,64.1475,-21.935,Iceland,128793.0
Praia,14.9177,-23.5092,Cabo Verde,127832.0
Luxembourg,49.6106,6.1328,Luxembourg,124509.0
Sri Jayewardenepura Kotte,6.9,79.9164,Sri Lanka,115826.0
Bridgetown,13.0975,-59.6167,Barbados,110000.0
Moroni,-11.7036,43.2536,Comoros,111329.0
Thimphu,27.4833,89.6333,Bhutan,104000.0
Mbabane,-26.3208,31.1617,Swaziland,94874.0
Nouméa,-22.2625,166.4443,New Caledonia,93060.0
Honiara,-9.4333,159.95,Solomon Islands,84520.0
Suva,-18.1333,178.4333,Fiji,88271.0
Castries,14.0167,-60.9833,Saint Lucia,70000.0
Cayenne,4.933,-52.33,French Guiana,61550.0
São Tomé,0.3333,6.7333,Sao Tome And Principe,56166.0
Port-Vila,-17.7333,168.3167,Vanuatu,51437.0
Hamilton,32.2942,-64.7839,Bermuda,52320.0
Bandar Seri Begawan,4.9167,114.9167,Brunei,50000.0
Monaco,43.7396,7.4069,Monaco,36371.0
Gitega,-3.4264,29.9306,Burundi,41944.0
Port of Spain,10.6667,-61.5167,Trinidad And Tobago,37074.0
Apia,-13.8333,-171.8333,Samoa,37708.0
Douglas,54.15,-4.4819,Isle Of Man,35854.0
Oranjestad,12.5186,-70.0358,Aruba,34980.0
Saint Helier,49.1833,-2.1167,Jersey,33522.0
Vaduz,47.1415,9.5215,Liechtenstein,36281.0
Banjul,13.4531,-16.5775,"Gambia, The",31356.0
Mamoudzou,-12.7871,45.275,Mayotte,32057.0
Majuro,7.0918,171.3802,Marshall Islands,30000.0
Tarawa,1.3382,173.0176,Kiribati,28802.0
George Town,19.2866,-81.3744,Cayman Islands,27704.0
Victoria,-4.6236,55.4544,Seychelles,26450.0
Kingstown,13.1667,-61.2333,Saint Vincent And The Grenadines,25000.0
Saint John’s,17.1211,-61.8447,Antigua And Barbuda,21926.0
Nuku‘alofa,-21.1347,-175.2083,Tonga,23221.0
Andorra la Vella,42.5,1.5,Andorra,22151.0
Nuuk,64.175,-51.7333,Greenland,18326.0
Belmopan,17.25,-88.7675,Belize,17222.0
Roseau,15.3,-61.3833,Dominica,16582.0
Basseterre,17.2983,-62.7342,Saint Kitts And Nevis,13220.0
Tórshavn,62.0,-6.7833,Faroe Islands,13326.0
Pago Pago,-14.274,-170.7046,American Samoa,12576.0
Valletta,35.8978,14.5125,Malta,6444.0
Gaza,31.5069,34.456,Gaza Strip,
Grand Turk,21.4664,-71.136,Turks And Caicos Islands,5801.0
Palikir,6.9178,158.185,"Micronesia, Federated States Of",6227.0
Funafuti,-8.5167,179.2167,Tuvalu,6025.0
Lobamba,-26.4465,31.2064,Swaziland,5800.0
Avarua,-21.207,-159.771,Cook Islands,5445.0
Saint George’s,12.0444,-61.7417,Grenada,4315.0
San Marino,43.932,12.4484,San Marino,4040.0
Al Quds,31.7764,35.2269,West Bank,
Capitol Hill,15.2137,145.7546,Northern Mariana Islands,2500.0
Basse-Terre,16.0,-61.7167,Guadeloupe,
Stanley,-51.7,-57.85,Falkland Islands (Islas Malvinas),2213.0
Vatican City,41.9,12.4478,Vatican City,825.0
Alofi,-19.056,-169.921,Niue,1611.0
Hagåtña,13.4745,144.7504,Guam,1051.0
Jamestown,-15.9251,-5.7179,"Saint Helena, Ascension, And Tristan Da Cunha",714.0
Marigot,18.0706,-63.0847,Saint Martin,
Philipsburg,18.0256,-63.0492,Sint Maarten,
Road Town,18.4167,-64.6167,"Virgin Islands, British",
Gustavia,17.8958,-62.8508,Saint Barthelemy,
Saint-Pierre,46.7811,-56.1764,Saint Pierre And Miquelon,
The Valley,18.2167,-63.05,Anguilla,
Mata-Utu,-13.2825,-176.1736,Wallis And Futuna,
Kingston,-29.0569,167.9617,Norfolk Island,
Ngerulmud,7.5006,134.6242,Palau,
Tifariti,26.0928,-10.6089,Morocco,
Tifariti,26.0928,-10.6089,Western Sahara,
Longyearbyen,78.2167,15.6333,Svalbard,
Adamstown,-25.0667,-130.0833,Pitcairn Islands,
Flying Fish Cove,-10.4167,105.7167,Christmas Island,
Bareilly,28.364,79.415,India,1000000.0
Quảng Hà,16.06,108.25,Vietnam,1000000.0
Soacha,4.5781,-74.2144,Colombia,995268.0
Kitaku,33.8704,130.82,Japan,997536.0
Jodhpur,26.2918,73.0168,India,995000.0
Xingcheng,24.1681,115.6669,China,993000.0
Dongtai,32.8534,120.3037,China,990306.0
Yingcheng,24.1878,113.4042,China,986400.0
Al Manşūrah,31.05,31.3833,Egypt,960423.0
Glasgow,55.8609,-4.2514,United Kingdom,985290.0
Chiba,35.6,140.1,Japan,981738.0
Luocheng,22.7645,111.5745,China,984100.0
Danyang,31.9948,119.575,China,980662.0
Natal,-6.9838,-60.2699,Brazil,980588.0
Zhaodong,46.0635,125.9773,China,980000.0
Nada,19.5,109.5833,China,977700.0
Xibeijie,39.737,98.5049,China,977600.0
Kirkuk,35.4667,44.4,Iraq,975000.0
Naples,40.8333,14.25,Italy,966144.0
Wuchuan,21.4283,110.7749,China,972400.0
Huilong,31.8131,121.6574,China,972525.0
Oklahoma City,35.4676,-97.5136,United States,972943.0
Toulouse,43.6045,1.444,France,968638.0
Málaga,36.7194,-4.42,Spain,967250.0
Denizli,37.7731,29.0878,Turkey,963464.0
Dispur,26.15,91.77,India,957352.0
Coimbatore,11.0,76.9667,India,959823.0
Guwāhāti,26.1667,91.7667,India,957352.0
Sŏngnam,37.4386,127.1378,"Korea, South",948757.0
Taishan,22.2486,112.785,China,953900.0
Solāpur,17.6833,75.9167,India,951558.0
Tangier,35.7767,-5.8039,Morocco,947952.0
Anqiu,36.3619,119.1072,China,947723.0
Feicheng,36.186,116.772,China,946627.0
Meishan,34.1736,112.839,China,936000.0
Kisangani,0.5153,25.1911,Congo (Kinshasa),935977.0
Khartoum North,15.6333,32.6333,Sudan,936349.0
Aguascalientes,21.876,-102.296,Mexico,934424.0
Marrakech,31.6295,-7.9811,Morocco,928850.0
Donetsk,48.0089,37.8042,Ukraine,929063.0
Taihecun,45.768,131.0063,China,930000.0
Trujillo,-8.1119,-79.0289,Peru,919899.0
Cebu City,10.3,123.9,Philippines,922611.0
Taihe,30.8706,105.3784,China,924531.0
Bridgeport,41.1918,-73.1953,United States,924449.0
Antwerp,51.2206,4.4003,Belgium,920000.0
Trichinopoly,10.8269,78.6928,India,916857.0
Xin’an,34.3662,118.3369,China,920628.0
Padang,-0.9556,100.3606,Indonesia,914970.0
Qingzhou,36.6967,118.4797,China,914047.0
Buffalo,42.9016,-78.8487,United States,914341.0
Lichuan,30.2965,108.9378,China,913700.0
Daye,30.1003,114.9699,China,909724.0
Fort Worth,32.7811,-97.3473,United States,909585.0
Hengzhou,22.6896,109.2674,China,908400.0
Campo Grande,-20.4686,-54.6222,Brazil,906092.0
Zhuanghe,39.6896,122.9664,China,905852.0
Hartford,41.7661,-72.6834,United States,905152.0
Ad Dammām,26.4333,50.1,Saudi Arabia,903312.0
Bucheon,37.4989,126.7831,"Korea, South",867678.0
Lhasa,29.65,91.1,China,902500.0
Homs,34.7333,36.7167,Syria,900492.0
Jiaozhou,36.2481,119.9625,China,900500.0
Mérida,20.97,-89.62,Mexico,892363.0
Yangchun,22.1717,111.7846,China,891800.0
Concepción,-36.82,-73.0445,Chile,889725.0
Dengtalu,36.08,114.35,China,887000.0
Hubli,15.36,75.125,India,890000.0
Abeokuta,7.15,3.35,Nigeria,888924.0
Tucson,32.1545,-110.8782,United States,888486.0
Krasnodar,45.0333,38.9833,Russia,881476.0
Natal,-5.795,-35.2089,Brazil,877662.0
Chihuahua,28.6353,-106.0889,Mexico,878062.0
Klang,3.0333,101.45,Malaysia,878000.0
Turin,45.0667,7.7,Italy,870952.0
Jos,9.9333,8.8833,Nigeria,873943.0
Laiyang,36.9758,120.7136,China,874127.0
Jalandhar,31.3256,75.5792,India,873725.0
Sale,34.05,-6.8167,Morocco,850403.0
Marseille,43.2964,5.37,France,870018.0
Kaifeng Chengguanzhen,34.85,114.35,China,872000.0
Eskişehir,39.7767,30.5206,Turkey,871187.0
Gaomi,36.3833,119.75,China,868715.0
Teresina,-5.0949,-42.8042,Brazil,868075.0
Ipoh,4.6,101.07,Malaysia,866772.0
Hai’an,32.532,120.4604,China,866337.0
Liverpool,53.4,-2.9833,United Kingdom,864122.0
Zamboanga City,6.9167,122.0833,Philippines,861799.0
Oran,35.6969,-0.6331,Algeria,852000.0
Southampton,50.9,-1.4,United Kingdom,855569.0
Weichanglu,37.1792,119.9333,China,859424.0
Pekanbaru,0.5333,101.45,Indonesia,855221.0
Portsmouth,50.8058,-1.0872,United Kingdom,855679.0
Leping,28.9632,117.1203,China,852800.0
Kermānshāh,34.3167,47.0686,Iran,851405.0
Hailun,47.4585,126.9632,China,850000.0
Macheng,31.1817,115.0189,China,849090.0
Ilorin,8.5,4.55,Nigeria,847582.0
Omaha,41.2627,-96.0522,United States,847819.0
Yuci,37.6804,112.73,China,840000.0
Saratov,51.5333,46.0,Russia,845300.0
São Bernardo do Campo,-23.6939,-46.565,Brazil,844483.0
Erbil,36.1911,44.0094,Iraq,846000.0
Iguaçu,-22.74,-43.47,Brazil,844583.0
El Paso,31.8479,-106.4309,United States,843386.0
Denpasar,-8.6667,115.2167,Indonesia,834881.0
Dehui,44.5323,125.6965,China,839786.0
Naucalpan de Juárez,19.4753,-99.2378,Mexico,833779.0
Bhubaneshwar,20.2644,85.8281,India,837737.0
Tongchuan,34.9057,108.9422,China,835600.0
Cheongju,36.6372,127.4897,"Korea, South",833276.0
Warri,5.5167,5.75,Nigeria,830106.0
Pointe-Noire,-4.7889,11.8653,Congo (Brazzaville),829134.0
Rongjiawan,29.1409,113.1087,China,826000.0
Butterworth,5.3942,100.3664,Malaysia,821652.0
Bhayandar,19.3,72.85,India,814655.0
San Luis Potosí,22.1511,-100.9761,Mexico,824229.0
Renqiu,38.7094,116.1008,China,822455.0
João Pessoa,-7.12,-34.88,Brazil,817511.0
Toluca,19.2925,-99.6569,Mexico,819561.0
Honolulu,21.3294,-157.846,United States,820987.0
Querétaro,20.5875,-100.3928,Mexico,804663.0
Xindi,29.8182,113.4653,China,819446.0
Wu’an,36.6941,114.1847,China,819000.0
Hermosillo,29.0989,-110.9542,Mexico,812229.0
Wutong,30.6326,120.5474,China,815848.0
Taguig City,14.5167,121.05,Philippines,804915.0
Saltillo,25.4333,-101.0,Mexico,807537.0
Gaoyou,32.7847,119.4432,China,811800.0
Hejian,38.4451,116.0897,China,810306.0
Yiyang,26.4103,112.3913,China,810447.0
Puxi,35.2125,114.735,China,809535.0
Zijinglu,34.7513,112.9854,China,807857.0
Trabzon,41.005,39.7225,Turkey,807903.0
Xiashi,30.5333,120.6833,China,806966.0
Valencia,39.47,-0.3764,Spain,800215.0
Dongyang,29.2785,120.2282,China,804398.0
McAllen,26.2273,-98.2471,United States,804114.0
Abaeté,-19.1583,-45.4522,Brazil,800000.0
Palermo,2.8883,-75.4339,Colombia,800000.0
Johor Bahru,1.4556,103.7611,Malaysia,797882.0
Qingping,34.538,113.3796,China,797200.0
Morelia,19.7683,-101.1894,Mexico,784776.0
Niigata,37.9161,139.0364,Japan,790646.0
Pasig City,14.575,121.0833,Philippines,755300.0
Morādābād,28.8418,78.7568,India,787000.0
Hamamatsu,34.7167,137.7333,Japan,788211.0
Culiacán,24.8069,-107.3939,Mexico,785800.0
Xiangxiang,27.7389,112.5223,China,787216.0
Malang,-7.98,112.62,Indonesia,780000.0
Xingyi,25.091,104.9011,China,783120.0
Chaohucun,31.6783,117.7353,China,782000.0
Fuyang,30.0533,119.9519,China,771000.0
Antipolo,14.5842,121.1763,Philippines,776386.0
Lubango,-14.9167,13.5,Angola,776249.0
Nottingham,52.95,-1.15,United Kingdom,768638.0
Cencheng,22.9297,111.0186,China,772113.0
Kraków,50.0614,19.9372,Poland,766739.0
Erzurum,39.9097,41.2756,Turkey,767848.0
Hempstead,40.6629,-73.6089,United States,767417.0
Al ‘Ayn,24.2075,55.7447,United Arab Emirates,766936.0
Songzi,30.1772,111.7732,China,765911.0
Laixi,36.8667,120.5333,China,762900.0
Bahawalpur,29.3956,71.6722,Pakistan,762111.0
Zhongba,31.7761,104.7406,China,762140.0
Qingnian,36.8494,115.7061,China,760781.0
Albuquerque,35.1053,-106.6464,United States,761195.0
Kaduna,10.5231,7.4403,Nigeria,760084.0
Tlalnepantla,19.5367,-99.1947,Mexico,750224.0
Xinhualu,34.3962,113.7249,China,758079.0
Guangshui,31.6189,113.8229,China,755910.0
Frankfurt,50.1136,8.6797,Germany,753056.0
Samarinda,-0.5022,117.1536,Indonesia,753370.0
Changhua,24.0667,120.5333,Taiwan,750000.0
Pietermaritzburg,-29.5833,30.4167,South Africa,750845.0
Hŭngnam,39.8231,127.6232,"Korea, North",751322.0
Kolhāpur,16.7,74.2333,India,750000.0
Ciudad Guayana,8.3596,-62.6517,Venezuela,751331.0
Cúcuta,7.9075,-72.5047,Colombia,750000.0
Licheng,31.4174,119.4786,China,749522.0
Thiruvananthapuram,8.5,76.8997,India,743691.0
Tyumen,57.15,65.5333,Russia,744554.0
Cancún,21.1606,-86.8475,Mexico,743626.0
Zaporizhzhia,47.8378,35.1383,Ukraine,741717.0
Tlajomulco de Zúñiga,20.4736,-103.4431,Mexico,727750.0
Chengguan,35.4599,113.7975,China,740435.0
Kumamoto,32.8031,130.7078,Japan,738567.0
Nehe,48.48,124.8738,China,740000.0
Sokoto,13.0622,5.2339,Nigeria,732178.0
Birmingham,33.5277,-86.7987,United States,739573.0
Zunhua,40.1881,117.9593,China,737011.0
Orūmīyeh,37.5486,45.0675,Iran,736224.0
Oyo,7.8333,3.9333,Nigeria,736072.0
Wugang,26.7345,110.6293,China,734870.0
Shuangqiao,35.0833,112.5833,China,733000.0
Rennes,48.1147,-1.6794,France,727357.0
Sizhan,39.0099,106.3694,China,730400.0
Comodoro Rivadavia,-45.8667,-67.5,Argentina,730266.0
Langzhong,31.5833,105.972,China,728935.0
Bristol,51.45,-2.5833,United Kingdom,724000.0
Qian’an,40.0059,118.6973,China,728160.0
Lviv,49.8419,24.0315,Ukraine,724314.0
Zouping,36.8625,117.7424,China,726722.0
Bremen,53.1153,8.7975,Germany,724909.0
Reynosa,26.0922,-98.2778,Mexico,725793.0
An Najaf,32.029,44.3396,Iraq,724700.0
Sagamihara,35.5667,139.3667,Japan,722973.0
Guli,28.9008,120.0284,China,723490.0
Sarasota,27.3386,-82.5431,United States,722243.0
Mississauga,43.6,-79.65,Canada,721599.0
Lingbao Chengguanzhen,34.5221,110.8786,China,721049.0
Okayama,34.65,133.9167,Japan,720043.0
Anlu,31.2575,113.6783,China,720000.0
Wusong,30.9333,117.7667,China,720000.0
Dayton,39.7797,-84.1998,United States,718353.0
Changsha,22.3762,112.6877,China,717700.0
