city,lat,lng,country,population
Warrensville Heights,41.4363,-81.5222,United States,13108.0
Nossa Senhora do Livramento,-15.775,-56.3458,Brazil,13104.0
Olen,51.1439,4.8597,Belgium,12560.0
Scheeßel,53.1706,9.4831,Germany,13014.0
Barßel,53.1703,7.7467,Germany,12946.0
Worthington,43.6281,-95.599,United States,13099.0
Plover,44.4614,-89.5383,United States,13099.0
Villecresnes,48.7214,2.5342,France,11119.0
Goiatins,-7.71,-47.3139,Brazil,13095.0
Arcachon,44.6586,-1.1689,France,11567.0
Martinsville,39.4228,-86.4208,United States,13097.0
Ksar Sghir,35.8419,-5.5586,Morocco,12997.0
Honggu,36.293,102.9575,China,12700.0
Chos Malal,-37.3833,-70.2667,Argentina,13092.0
Wickede,51.4964,7.8658,Germany,12595.0
Song Phi Nong,14.2306,100.0389,Thailand,12926.0
Ciudad Insurgentes,25.2617,-111.7744,Mexico,11503.0
Mahomet,40.1885,-88.3904,United States,13094.0
Oftersheim,49.3706,8.5847,Germany,12140.0
Olfen,51.7086,7.38,Germany,12846.0
Lagoa Dourada,-20.9139,-44.0778,Brazil,13063.0
Tonoshō,34.4805,134.1702,Japan,12915.0
Governador Dix-Sept Rosado,-5.4589,-37.5208,Brazil,13076.0
Superior,39.9341,-105.1588,United States,13087.0
Oxford,41.4313,-73.135,United States,13086.0
Sarrebourg,48.7347,7.0539,France,12331.0
Antônio Prado,-28.8578,-51.2828,Brazil,13045.0
Cusset,46.1344,3.4564,France,12685.0
Noceto,44.8167,10.1833,Italy,12919.0
Lone Tree,39.5309,-104.871,United States,13082.0
Montgomeryville,40.2502,-75.2405,United States,13082.0
Bagnolo Mella,45.43,10.1854,Italy,12677.0
East Greenwich,41.6362,-71.5058,United States,13081.0
South Daytona,29.1656,-81.0056,United States,13080.0
Saint-Colomban,45.73,-74.13,Canada,13080.0
Macará,-4.3833,-79.95,Ecuador,13035.0
Claye-Souilly,48.945,2.6867,France,12264.0
Riverdale,41.6441,-87.6365,United States,13077.0
Pingtiancun,25.2225,114.6252,China,12955.0
Lumberton,30.2562,-94.2071,United States,13073.0
Villas,26.5504,-81.8679,United States,13072.0
York,43.186,-70.6661,United States,13070.0
Brenes,37.55,-5.8667,Spain,12501.0
Herzberg am Harz,51.6556,10.3394,Germany,12889.0
Sebt Bni Garfett,35.25,-5.8333,Morocco,12994.0
Čelákovice,50.1605,14.7501,Czechia,12293.0
Treuchtlingen,48.9553,10.9094,Germany,12942.0
Moody,33.5986,-86.4963,United States,13065.0
Chernigovka,44.3333,132.5667,Russia,13046.0
Notodden,59.5617,9.2658,Norway,13049.0
Frecheirinha,-3.76,-40.8158,Brazil,12991.0
McPherson,38.3714,-97.6605,United States,13061.0
Stolin,51.8897,26.8507,Belarus,13038.0
Alaverdi,41.095,44.6558,Armenia,13000.0
Tetiiv,49.3708,29.69,Ukraine,13015.0
Hersbruck,49.5081,11.4328,Germany,12512.0
Auriol,43.3694,5.6314,France,12771.0
Vieira do Minho,41.6333,-8.1333,Portugal,12997.0
Röthenbach an der Pegnitz,49.4847,11.2475,Germany,12203.0
Lacombe,52.4683,-113.7369,Canada,13057.0
Honiton,50.8,-3.19,United Kingdom,11822.0
Alcácer do Sal,38.3725,-8.5133,Portugal,13046.0
Fort Lewis,47.0955,-122.5672,United States,13054.0
Davidson,35.4846,-80.8252,United States,13054.0
Edgewood,47.2309,-122.2832,United States,13053.0
Kaji,26.0249,102.7873,China,13005.0
Suamico,44.6352,-88.0664,United States,13052.0
Borgo San Dalmazzo,44.3333,7.4833,Italy,12492.0
La Chapelle-Saint-Luc,48.3119,4.0444,France,11913.0
San Marino,34.1224,-118.1132,United States,13048.0
Spring Garden,39.9454,-76.7212,United States,13047.0
Senador José Porfírio,-2.5908,-51.9539,Brazil,13045.0
Esperance,-33.8611,121.8919,Australia,12145.0
Turvo,-28.9258,-49.6789,Brazil,12990.0
Santo Stino di Livenza,45.7333,12.6833,Italy,12855.0
Parigi,13.8929,77.4598,India,12614.0
Muswellbrook,-32.2654,150.8885,Australia,12364.0
Carnaubeira da Penha,-8.3219,-38.7439,Brazil,13025.0
Capul,12.4167,124.1833,Philippines,12679.0
Tabocas do Brejo Velho,-12.7058,-44.0069,Brazil,13025.0
Gärtringen,48.6408,8.9006,Germany,12417.0
Solofra,40.8333,14.85,Italy,12470.0
Trentham,52.9663,-2.1899,United Kingdom,11836.0
Portland,36.5883,-86.5194,United States,13030.0
Argentona,41.5558,2.4025,Spain,12536.0
Bou Adel,34.5428,-4.5075,Morocco,12684.0
Maktar,35.85,9.2,Tunisia,12942.0
Shiwan,37.4786,109.423,China,12942.0
Anolaima,4.7633,-74.4647,Colombia,12911.0
Strand,59.0633,6.0278,Norway,12968.0
Pallejá,41.4242,1.9978,Spain,11622.0
Morungaba,-22.88,-46.7917,Brazil,12934.0
Huai Yot,7.7892,99.6329,Thailand,12902.0
Fort Drum,44.0451,-75.7847,United States,13020.0
Bonneville,46.0789,6.4008,France,12557.0
Colesberg,-30.7167,25.1,South Africa,12423.0
Trezzo sull’Adda,45.6,9.5167,Italy,12090.0
West Bradford,39.9633,-75.716,United States,13015.0
Graulhet,43.7608,1.9886,France,12789.0
Bni Khloug,32.65,-7.3833,Morocco,12930.0
Wanderley,-12.12,-43.8878,Brazil,13008.0
Teror,28.059,-15.5476,Spain,12522.0
Chatham,39.6733,-89.6938,United States,13008.0
Divnoye,45.9089,43.3547,Russia,12998.0
Oulad Rahmoun,32.3278,-6.5006,Morocco,12720.0
Amity,40.2905,-75.7477,United States,13007.0
Chaiyo,14.6666,100.4702,Thailand,12710.0
Amboise,47.4114,0.9825,France,12693.0
Flexeiras,-9.2728,-35.715,Brazil,12966.0
Kanel,15.4833,-13.1667,Senegal,12975.0
Lakeland Village,33.648,-117.3706,United States,13002.0
Sooke,48.3761,-123.7378,Canada,13001.0
Bruay-sur-l’Escaut,50.3983,3.5394,France,11311.0
Borgaro Torinese,45.15,7.65,Italy,11931.0
Mariánské Lázně,49.9647,12.7012,Czechia,12752.0
Bellefonte,40.9141,-77.7683,United States,12998.0
Kaufungen,51.2811,9.6186,Germany,12519.0
Rozhyshche,50.9131,25.27,Ukraine,12953.0
Haselünne,52.6667,7.4667,Germany,12914.0
Wolverton,52.0626,-0.8102,United Kingdom,12492.0
Teutschenthal,51.45,11.8,Germany,12850.0
Brzeg Dolny,51.273,16.7081,Poland,12816.0
Mercogliano,40.9231,14.7428,Italy,12369.0
Fene,43.4667,-8.1667,Spain,12868.0
Tapilula,17.25,-93.0167,Mexico,12887.0
Forest Hill,32.6619,-97.2662,United States,12988.0
Piketberg,-32.9,18.7667,South Africa,12075.0
Borgosesia,45.7169,8.2764,Italy,12676.0
Itayanagi,40.6961,140.4575,Japan,12681.0
Gornyak,51.0,81.4667,Russia,12972.0
Franeker,53.1875,5.54,Netherlands,12781.0
Montecorvino Rovella,40.7,14.9833,Italy,12682.0
Vail,32.0217,-110.6937,United States,12982.0
Licínio de Almeida,-14.6819,-42.5078,Brazil,12966.0
Peißenberg,47.795,11.0603,Germany,12595.0
Pola de Laviana,43.2358,-5.5563,Spain,12882.0
Pianiga,45.4583,12.008,Italy,12363.0
Cypress Lake,26.5391,-81.9,United States,12978.0
Dawson Creek,55.7606,-120.2356,Canada,12978.0
Gladeview,25.8395,-80.2368,United States,12977.0
Schongau,47.8167,10.9,Germany,12396.0
Maravilla Tenejapa,16.1333,-91.2833,Mexico,12945.0
Tarnos,43.5406,-1.4614,France,12498.0
Arrigorriaga,43.2078,-2.8861,Spain,12225.0
Tashi,34.4977,106.5281,China,12904.0
Ulubey,38.4216,29.2895,Turkey,12955.0
Arluno,45.5,8.9333,Italy,12000.0
Triel-sur-Seine,48.9808,2.0061,France,12081.0
Byala Slatina,43.4688,23.9454,Bulgaria,12935.0
Monte San Giovanni Campano,41.6333,13.5167,Italy,12706.0
Baras,13.6667,124.3667,Philippines,12848.0
Borger,52.9236,6.7922,Netherlands,12871.0
Grave,51.7592,5.7383,Netherlands,12483.0
Monfort Heights,39.1822,-84.6075,United States,12962.0
Lipari,38.4673,14.9554,Italy,12819.0
Braselton,34.1088,-83.8128,United States,12961.0
Syston,52.7,-1.08,United Kingdom,12804.0
Lapeer,43.0447,-83.3254,United States,12959.0
Sulingen,52.6667,8.8,Germany,12842.0
Yuza,39.0147,139.9075,Japan,12895.0
Herk-de-Stad,50.9406,5.1672,Belgium,12661.0
Oulad Ouchchih,35.0939,-5.9453,Morocco,12608.0
Dunmore,41.4152,-75.6072,United States,12954.0
Crayford,51.4491,0.1812,United Kingdom,11226.0
Cristais,-20.8758,-45.5189,Brazil,12931.0
Georgetown,31.9849,-81.226,United States,12951.0
Flitwick,52.0038,-0.4966,United Kingdom,12700.0
Kittanning,40.8279,-79.5233,United States,12950.0
Lucena,-6.9,-34.8689,Brazil,12804.0
Kūshk,32.6425,51.4997,Iran,11264.0
Nova Crixás,-14.0989,-50.3269,Brazil,12945.0
Santa Margarita,39.7033,3.1036,Spain,12797.0
Clinton,41.298,-72.53,United States,12944.0
Castellbisbal,41.4767,1.9822,Spain,12539.0
Vöcklabruck,48.0086,13.6558,Austria,12179.0
Ibaretama,-4.8039,-38.7528,Brazil,12922.0
Ribeirão Bonito,-22.0669,-48.1758,Brazil,12909.0
Pualas,7.8167,124.0667,Philippines,12866.0
Mar de Espanha,-21.8669,-43.01,Brazil,12901.0
Kapelle,51.5,3.95,Netherlands,12785.0
De Haan,51.2731,3.0336,Belgium,12635.0
Vinings,33.8608,-84.4686,United States,12934.0
Sharon,41.234,-80.4997,United States,12933.0
Piên,-26.0978,-49.4289,Brazil,12882.0
Claremont,43.379,-72.3368,United States,12932.0
Castel Goffredo,45.2981,10.475,Italy,12633.0
El Qâa,34.3436,36.4756,Lebanon,12000.0
Gerpinnes,50.3369,4.5283,Belgium,12660.0
Batuan,9.8,124.1333,Philippines,12767.0
Rivarolo Canavese,45.3333,7.7167,Italy,12539.0
Oakland,41.0313,-74.2408,United States,12926.0
Zhongling,28.9391,107.7073,China,12845.0
Fallsburg,41.7391,-74.6038,United States,12925.0
Brzeziny,51.8,19.75,Poland,12501.0
Lake Country,50.0833,-119.4142,Canada,12922.0
Veľký Krtíš,48.215,19.3381,Slovakia,12115.0
Pfarrkirchen,48.4419,12.9443,Germany,12677.0
São José do Campestre,-6.3158,-35.7139,Brazil,12879.0
Chilca,-12.5196,-76.74,Peru,12884.0
Governador Lindenberg,-19.2519,-40.4608,Brazil,12880.0
Sim,54.9931,57.6983,Russia,12893.0
Tinglayan,17.2833,121.1667,Philippines,12868.0
Staryye Atagi,43.1126,45.7339,Russia,12720.0
Sagay,9.1167,124.7167,Philippines,12626.0
Dorog,47.7194,18.7292,Hungary,11883.0
San Clemente,15.7167,120.3667,Philippines,12657.0
Michendorf,52.3129,13.0292,Germany,12726.0
Avrig,45.7081,24.4,Romania,12815.0
Ergolding,48.5833,12.1667,Germany,12571.0
Chiatura,42.2903,43.2819,Georgia,12803.0
Frutillar,-41.1258,-73.0605,Chile,12876.0
Ban Laem,13.2168,99.9767,Thailand,12541.0
Libertad,8.5583,124.35,Philippines,12354.0
Verde Village,34.7122,-111.9943,United States,12903.0
Uruoca,-3.3139,-40.5569,Brazil,12883.0
Malaryta,51.7972,24.0808,Belarus,12883.0
Trent Hills,44.3142,-77.8514,Canada,12900.0
Möckern,52.1406,11.9525,Germany,12874.0
Sidmouth,50.68,-3.239,United Kingdom,12569.0
Lubaczów,50.1556,23.123,Poland,12415.0
Kaeng Khoi,14.5864,100.9967,Thailand,12752.0
Le Chambon-Feugerolles,45.3961,4.325,France,12200.0
Purén,-38.0121,-73.0504,Chile,12868.0
Vyazemskiy,47.5333,134.75,Russia,12889.0
Lynnfield,42.5356,-71.0382,United States,12894.0
Irondale,33.544,-86.6599,United States,12893.0
Maglód,47.4439,19.3525,Hungary,12341.0
Tizgane,35.4136,-5.0694,Morocco,12773.0
Weinsberg,49.1519,9.2858,Germany,12336.0
Tierra Amarilla,-27.4667,-70.2667,Chile,12888.0
Sainte-Marie,46.45,-71.0333,Canada,12889.0
Dorking,51.234,-0.3318,United Kingdom,11185.0
Surkhakhi,43.1875,44.9019,Russia,12734.0
Kasba Tanora,32.475,-6.1497,Morocco,12783.0
Lake Wylie,35.0997,-81.0677,United States,12885.0
Agutaya,11.152,120.9396,Philippines,12545.0
Sturgis,41.7995,-85.4182,United States,12881.0
Loganville,33.8353,-83.8957,United States,12880.0
Brugg,47.4864,8.2083,Switzerland,11129.0
Bassersdorf,47.4431,8.6283,Switzerland,11593.0
Hemsbach,49.5903,8.6564,Germany,11968.0
San Bartolo,15.0844,-91.4558,Guatemala,12459.0
Novhorod-Siverskyi,51.9833,33.2667,Ukraine,12862.0
Jequeri,-20.4558,-42.6658,Brazil,12848.0
Salobreña,36.7467,-3.5869,Spain,12513.0
Lawrenceburg,39.0986,-84.8713,United States,12871.0
Sacacoyo,13.7333,-89.4667,El Salvador,12299.0
Choró,-4.8428,-39.1408,Brazil,12853.0
Chiquimulilla,14.0858,-90.3822,Guatemala,12842.0
Lakeland North,47.3374,-122.2812,United States,12867.0
Grumo Appula,41.0167,16.7,Italy,12710.0
Cambuquira,-21.8583,-45.2911,Brazil,12812.0
West Carrollton,39.6701,-84.2542,United States,12864.0
Itaipé,-17.4019,-41.6689,Brazil,12836.0
Kilindoni,-7.9163,39.65,Tanzania,12409.0
Chorleywood,51.65,-0.51,United Kingdom,11286.0
Oxapampa,-10.58,-75.4,Peru,12826.0
Costa de Caparica,38.6446,-9.2356,Portugal,11707.0
Finneytown,39.2159,-84.5145,United States,12856.0
Camabatela,-8.1833,15.3667,Angola,12837.0
Ridge,40.9068,-72.8816,United States,12854.0
Guelph/Eramosa,43.63,-80.22,Canada,12854.0
Mostardas,-31.1069,-50.9208,Brazil,12847.0
Méricourt,50.4022,2.8658,France,11346.0
Glen Carbon,38.758,-89.983,United States,12850.0
Arhribs,36.8022,4.3227,Algeria,12474.0
Sala Consilina,40.4,15.6,Italy,12636.0
Mutia,8.4176,123.4771,Philippines,12675.0
Locri,38.2333,16.2667,Italy,12367.0
Neuhausen auf den Fildern,48.6844,9.2744,Germany,11893.0
Bretzfeld,49.1833,9.4333,Germany,12651.0
Cuisnahuat,13.6333,-89.6,El Salvador,12676.0
Ifs,49.1383,-0.3531,France,11567.0
Kriftel,50.0828,8.4667,Germany,11188.0
Bershad,48.3728,29.5325,Ukraine,12795.0
Raismes,50.3892,3.4858,France,12468.0
New Hanover,40.3145,-75.5566,United States,12841.0
Marshall,39.1147,-93.201,United States,12841.0
Medfield,42.1848,-71.305,United States,12841.0
Berwick-Upon-Tweed,55.771,-2.007,United Kingdom,12043.0
Jaroměř,50.3562,15.9214,Czechia,12324.0
Syasstroy,60.1333,32.5667,Russia,12824.0
Lake Tapps,47.2307,-122.1694,United States,12838.0
Samashki,43.2906,45.3014,Russia,12738.0
Spearfish,44.4912,-103.8167,United States,12836.0
Silago,10.5291,125.1618,Philippines,12775.0
Mora,61.0096,14.5635,Sweden,12826.0
Limburgerhof,49.4222,8.3919,Germany,11549.0
Francofonte,37.2333,14.8833,Italy,12661.0
Plan-de-Cuques,43.3469,5.4631,France,11481.0
East Hampton,41.5696,-72.5074,United States,12827.0
Újfehértó,47.8,21.6833,Hungary,12736.0
Gyomaendrőd,46.9361,20.8233,Hungary,12784.0
Los Lagos,-39.85,-72.8333,Chile,12813.0
Brignais,45.6739,4.7542,France,11697.0
Truro,45.3647,-63.28,Canada,12826.0
Steinheim,51.8658,9.0944,Germany,12657.0
Amos,48.5667,-78.1167,Canada,12823.0
Figline Valdarno,43.6167,11.4667,Italy,12646.0
Lawaan,11.15,125.3,Philippines,12742.0
Souakene,35.1167,-5.95,Morocco,12632.0
Cedartown,34.0223,-85.2479,United States,12819.0
Ban Tom Klang,19.1961,99.8378,Thailand,12709.0
Diébougou,10.9667,-3.25,Burkina Faso,12732.0
Perehinske,48.8103,24.1819,Ukraine,12762.0
Dubak,18.1914,78.6783,India,12349.0
Krupka,50.6846,13.8583,Czechia,12547.0
Pecica,46.17,21.07,Romania,12762.0
Zawiat Moulay Brahim,31.2858,-7.9656,Morocco,11813.0
Teroual,34.6667,-5.2667,Morocco,12621.0
Provins,48.5589,3.2994,France,12000.0
Gorokhovets,56.2028,42.6925,Russia,12799.0
Hajdúhadház,47.6833,21.6667,Hungary,12669.0
Cloquet,46.7221,-92.4923,United States,12813.0
Weigelstown,39.9843,-76.8315,United States,12812.0
Rosario del Tala,-32.3008,-59.1389,Argentina,12801.0
Betma,22.68,75.62,India,12529.0
Lilburn,33.8887,-84.1379,United States,12810.0
South Sioux City,42.4627,-96.4126,United States,12809.0
Simeria,45.85,23.01,Romania,12556.0
Valverde del Camino,37.5667,-6.75,Spain,12750.0
Maryville,40.3428,-94.8701,United States,12808.0
The Nation / La Nation,45.35,-75.0333,Canada,12808.0
Taldom,56.7333,37.5333,Russia,12777.0
Bohmte,52.3667,8.3167,Germany,12689.0
Franklin,29.7851,-91.5098,United States,12803.0
Churchdown,51.88,-2.17,United Kingdom,10990.0
Cidade Gaúcha,-23.38,-52.945,Brazil,12797.0
Olintla,20.1,-97.6833,Mexico,11517.0
Wawarsing,41.7526,-74.4172,United States,12799.0
Pichilemu,-34.3851,-72.0049,Chile,12776.0
Mikashevichy,52.2167,27.4667,Belarus,12771.0
Bamber Bridge,53.7281,-2.6606,United Kingdom,12126.0
Brunswick,42.7558,-73.5903,United States,12796.0
Villafranca de los Barros,38.5667,-6.3333,Spain,12673.0
Iferhounene,36.5338,4.3701,Algeria,12460.0
Sankt Veit an der Glan,46.7667,14.3603,Austria,12547.0
Maizières-lès-Metz,49.2122,6.1611,France,11490.0
College,64.8694,-147.8217,United States,12791.0
Fontanafredda,45.9667,12.5667,Italy,12521.0
Ascot,51.4084,-0.6707,United Kingdom,11603.0
Ashibetsu,43.5183,142.1894,Japan,12775.0
Wächtersbach,50.2667,9.3,Germany,12542.0
L’Isle-Adam,49.1111,2.2228,France,11986.0
Clinton,40.6315,-74.8553,United States,12787.0
Pinheiro Machado,-31.5778,-53.3808,Brazil,12780.0
Linnich,50.9789,6.2678,Germany,12593.0
Kalyazin,57.2333,37.85,Russia,12770.0
Hadamar,50.45,8.05,Germany,12480.0
Santa Ana de Yacuma,-13.7444,-65.4269,Bolivia,12783.0
Laamarna,31.8944,-8.9842,Morocco,12717.0
Areal,-22.2308,-43.1058,Brazil,12669.0
São Sebastião do Uatumã,-2.5719,-57.8708,Brazil,12781.0
Burj al ‘Arab,30.9167,29.5333,Egypt,12625.0
Lahaina,20.8848,-156.6618,United States,12776.0
Gibraleón,37.3753,-6.9694,Spain,12737.0
San Francisco de Mostazal,-33.9799,-70.7122,Chile,12719.0
Rognac,43.4878,5.2322,France,12080.0
Santiago Amoltepec,16.6167,-97.5,Mexico,12683.0
Peligros,37.2333,-3.6333,Spain,11492.0
Saint-Jean,43.6653,1.505,France,10929.0
Glendale,43.1288,-87.9277,United States,12768.0
Si Mustapha,36.7247,3.6153,Algeria,12087.0
Florange,49.3214,6.1183,France,11864.0
Lauria Inferiore,40.0472,15.8358,Italy,12694.0
Warsop,53.2,-1.15,United Kingdom,11999.0
Saúde,-10.9408,-40.4178,Brazil,12739.0
Zag,28.0167,-9.3333,Morocco,12763.0
Terryville,40.909,-73.0492,United States,12764.0
Othello,46.8221,-119.1652,United States,12761.0
Santa Cruz da Baixa Verde,-7.8208,-38.1528,Brazil,12650.0
Mineiros do Tietê,-22.4089,-48.4508,Brazil,12700.0
Joanópolis,-22.9303,-46.2756,Brazil,12725.0
Sant’Agata di Militello,38.0667,14.6333,Italy,12393.0
Gulf Shores,30.2759,-87.7013,United States,12757.0
Ingersoll,43.0392,-80.8836,Canada,12757.0
Dorridge,52.372,-1.7554,United Kingdom,11140.0
Avanhandava,-21.4608,-49.9497,Brazil,12719.0
Khasanya,43.4333,43.575,Russia,10829.0
Simplício Mendes,-7.8539,-41.91,Brazil,12746.0
Yulee,30.635,-81.5678,United States,12754.0
Athens,32.2041,-95.8321,United States,12753.0
Jupiter Farms,26.9224,-80.2187,United States,12750.0
Tarboro,35.9046,-77.5563,United States,12748.0
Steinheim am der Murr,48.9667,9.2833,Germany,12220.0
San Salvador,-31.6167,-58.5,Argentina,12733.0
Brunsbüttel,53.8964,9.1386,Germany,12554.0
Wickliffe,41.6072,-81.469,United States,12744.0
Lamballe,48.4686,-2.5178,France,12579.0
Ban Muang Ngam,7.3536,100.4898,Thailand,12084.0
Jilava,44.3333,26.0833,Romania,12223.0
Snezhnogorsk,69.1942,33.2331,Russia,12642.0
Qiaotouba,33.8116,104.8493,China,12649.0
Librazhd-Qendër,41.1969,20.3356,Albania,12691.0
Vrchlabí,50.627,15.6095,Czechia,12289.0
Kuçovë,40.8039,19.9144,Albania,12654.0
Elgin,30.352,-97.3879,United States,12733.0
Sinalunga,43.2167,11.7333,Italy,12573.0
Altavilla Vicentina,45.5164,11.4597,Italy,12013.0
Canet-en-Roussillon,42.7056,3.0072,France,12186.0
Croxley Green,51.647,-0.445,United Kingdom,12562.0
Mercerville,40.236,-74.6916,United States,12730.0
Tacaimbó,-8.3158,-36.2928,Brazil,12725.0
La Homa,26.2773,-98.3579,United States,12729.0
Paullo,45.4167,9.4,Italy,11429.0
Dover,40.5302,-81.4805,United States,12723.0
Spondon,52.92,-1.401,United Kingdom,12377.0
Dongyuancun,28.317,120.2316,China,12572.0
Greenville,40.1043,-84.6209,United States,12720.0
Neuenburg am Rhein,47.8147,7.5619,Germany,12437.0
Borger,35.6598,-101.4012,United States,12718.0
Ələt,39.9483,49.4067,Azerbaijan,12600.0
Mato Verde,-15.3969,-42.8658,Brazil,12684.0
Zofingen,47.2884,7.9475,Switzerland,11655.0
Bonita,32.6652,-117.0295,United States,12706.0
Derventa,44.98,17.91,Bosnia And Herzegovina,12680.0
Albertirsa,47.24,19.6067,Hungary,12532.0
Charlotte,42.5662,-84.8304,United States,12703.0
Chok Chai,14.7284,102.1652,Thailand,12568.0
Gangelt,50.9831,6.0,Germany,12446.0
Andernos-les-Bains,44.7425,-1.0903,France,12096.0
Broussard,30.1393,-91.9538,United States,12700.0
Saint-Estève,42.7133,2.8419,France,11697.0
Los Santos,6.7561,-73.1022,Colombia,12648.0
Bad Urach,48.4932,9.3989,Germany,12472.0
Winterberg,51.195,8.53,Germany,12611.0
Beaconsfield,51.6009,-0.6347,United Kingdom,12081.0
Dorado,18.4657,-66.2724,Puerto Rico,12695.0
Olgiate Comasco,45.7833,8.9667,Italy,11633.0
Leibnitz,46.7831,15.545,Austria,12176.0
Horndean,50.9136,-0.9961,United Kingdom,12639.0
Pieve di Soligo,45.8833,12.1667,Italy,12057.0
Aït Youssef Ou Ali,31.9833,-5.7833,Morocco,12673.0
Gaimersheim,48.8167,11.3667,Germany,12158.0
Herrin,37.7983,-89.0305,United States,12687.0
Hungen,50.4731,8.8996,Germany,12538.0
Milovice,50.226,14.8887,Czechia,12249.0
Kamianka-Dniprovska,47.4792,34.4232,Ukraine,12638.0
Blaubeuren,48.4119,9.785,Germany,12521.0
Orzinuovi,45.4,9.9333,Italy,12419.0
San Miguel de Salcedo,-1.05,-78.5833,Ecuador,12488.0
Amesbury,51.17,-1.77,United Kingdom,10724.0
Hattem,52.4744,6.0697,Netherlands,12173.0
Pionerskiy,54.95,20.2167,Russia,11312.0
Kasaishi,37.2528,140.3436,Japan,12282.0
Choctaw,35.48,-97.2666,United States,12674.0
Tepetzintla,19.9667,-97.8333,Mexico,11622.0
Vejer de la Frontera,36.25,-5.9667,Spain,12622.0
Alpen,51.575,6.5125,Germany,12463.0
Manvel,29.4793,-95.3659,United States,12671.0
Windsor Locks,41.9267,-72.6544,United States,12671.0
Ronchi dei Legionari,45.8333,13.5,Italy,11971.0
Shilka,51.85,116.0333,Russia,12663.0
Fonsorbes,43.5361,1.2311,France,12036.0
Chaval,-3.0339,-41.2439,Brazil,12615.0
Kantang,7.4067,99.515,Thailand,12533.0
Los Alamos,35.8926,-106.2862,United States,12666.0
Oregon,42.9253,-89.3892,United States,12664.0
Candelaria,10.4592,-74.8806,Colombia,12576.0
Albatera,38.1786,-0.8681,Spain,12474.0
Barbosa Ferraz,-24.03,-52.0119,Brazil,12656.0
Commerce,33.9963,-118.1519,United States,12661.0
Winkler,49.1817,-97.9397,Canada,12660.0
Fehmarnsund,54.4454,11.1702,Germany,12592.0
Chauny,49.6156,3.2192,France,11773.0
Taylorville,39.5328,-89.2804,United States,12659.0
Ibicuitinga,-4.9739,-38.6389,Brazil,12629.0
Riviera Beach,39.1628,-76.5263,United States,12658.0
Porto,-3.8928,-42.71,Brazil,12608.0
Port Neches,29.9765,-93.946,United States,12655.0
Wetaskiwin,52.9694,-113.3769,Canada,12655.0
Shchastia,48.7381,39.2311,Ukraine,12629.0
Jataìzinho,-23.2539,-50.98,Brazil,12638.0
Emiliano Zapata,19.65,-98.55,Mexico,12309.0
Ounagha,31.5336,-9.5536,Morocco,12461.0
Prineville,44.2985,-120.8607,United States,12650.0
Oissel,49.3419,1.0914,France,12102.0
Anzola dell’Emilia,44.5472,11.1956,Italy,12310.0
El Adjiba,36.3333,4.15,Algeria,12486.0
São Gonçalo do Pará,-19.9828,-44.8589,Brazil,12597.0
Baykalsk,51.5172,104.1561,Russia,12629.0
Lakeland,35.2585,-89.7308,United States,12642.0
Peru,40.7594,-86.0757,United States,12642.0
Lauenburg,53.3758,10.5589,Germany,11444.0
Vakhrusheve,48.1606,38.8389,Ukraine,12197.0
Maxaranguape,-5.5158,-35.2619,Brazil,12544.0
Dalmatovo,56.2667,62.9167,Russia,12631.0
White House,36.4648,-86.6665,United States,12638.0
Niefern-Öschelbronn,48.9164,8.7842,Germany,12089.0
Santa Bárbara de Pinto,9.4353,-74.7017,Colombia,12610.0
Keokuk,40.4095,-91.403,United States,12635.0
Kalajoki,64.2597,23.9486,Finland,12621.0
Xiaping,33.4047,106.0525,China,12496.0
Greetland,53.6869,-1.8714,United Kingdom,11389.0
Yemva,62.5833,50.85,Russia,12630.0
Junín de los Andes,-39.9167,-71.0667,Argentina,12621.0
São Geraldo,-20.9228,-42.8339,Brazil,12562.0
St. Ann,38.7266,-90.3872,United States,12629.0
Monte Compatri,41.8081,12.7372,Italy,12134.0
Jaciara,-15.965,-54.9678,Brazil,12620.0
Mablethorpe,53.3409,0.261,United Kingdom,12531.0
Lana,46.6167,11.1667,Italy,12286.0
Hirschaid,49.8167,10.9833,Germany,12324.0
Durmersheim,48.9383,8.2769,Germany,12160.0
Cardoso Moreira,-21.4878,-41.6158,Brazil,12600.0
Oshikango,-17.4,15.8833,Namibia,12423.0
Wadhraf,33.9851,9.9699,Tunisia,12557.0
Newtown,52.5132,-3.3141,United Kingdom,11357.0
Itiquira,-17.2089,-54.15,Brazil,12620.0
Brandfort,-28.7,26.4667,South Africa,12091.0
Berja,36.8453,-2.9469,Spain,12563.0
Seringueiras,-11.7981,-63.0311,Brazil,12617.0
Cinisi,38.1667,13.1,Italy,12250.0
Darfield,53.538,-1.3812,United Kingdom,10685.0
San Mauro Pascoli,44.1,12.4167,Italy,11929.0
Alcudia de Carlet,39.1958,-0.5072,Spain,12107.0
Lavagna,44.3122,9.3417,Italy,12617.0
Wieringerwerf,52.85,5.03,Netherlands,12576.0
Duartina,-22.4144,-49.4039,Brazil,12567.0
Cananéia,-25.015,-47.9269,Brazil,12604.0
Calanasan,18.2583,121.0406,Philippines,12604.0
Yuzha,56.5833,42.0167,Russia,12595.0
Camposampiero,45.5667,11.9333,Italy,12043.0
Beniel,38.0464,-1.0014,Spain,11465.0
Moreira Sales,-24.0619,-53.0069,Brazil,12606.0
Tranent,55.945,-2.954,United Kingdom,12582.0
